AUX,293.311,293.66,DUT
AUX,294.311,294.66,DUT
AUX,295.311,295.66,DUT
AUX,296.311,296.66,DUT
AUX,297.311,297.66,DUT
AUX,298.311,298.66,DUT
AUX,299.311,299.66,DUT
AUX,300.311,300.66,DUT
AUX,301.311,301.66,DUT
AUX,302.311,302.66,DUT
AUX,303.311,303.66,DUT
AUX,304.311,304.66,DUT
AUX,305.311,305.66,DUT
AUX,306.311,306.66,DUT
AUX,307.311,307.66,DUT
AUX,308.311,308.66,DUT
AUX,309.311,309.66,DUT
AUX,310.311,310.66,DUT
AUX,311.311,311.66,DUT
AUX,312.311,312.66,DUT
AUX,313.311,313.66,DUT
AUX,314.311,314.66,DUT
AUX,315.311,315.66,DUT
AUX,316.311,316.66,DUT
AUX,317.311,317.66,DUT
AUX,318.311,318.66,DUT
AUX,319.311,319.66,DUT
AUX,320.311,320.66,DUT
AUX,321.311,321.66,DUT
AUX,322.311,322.66,DUT
AUX,323.311,323.66,DUT
AUX,324.311,324.66,DUT
AUX,325.311,325.66,DUT
AUX,326.311,326.66,DUT
AUX,327.311,327.66,DUT
AUX,328.311,328.66,DUT
AUX,329.311,329.66,DUT
AUX,330.311,330.66,DUT
AUX,331.311,331.66,DUT
AUX,332.311,332.66,DUT
AUX,333.311,333.66,DUT
AUX,334.311,334.66,DUT
AUX,335.311,335.66,DUT
AUX,336.311,336.66,DUT
AUX,337.311,337.66,DUT
AUX,338.311,338.66,DUT
AUX,339.311,339.66,DUT
AUX,340.311,340.66,DUT
AUX,341.311,341.66,DUT
AUX,342.311,342.66,DUT
AUX,343.311,343.66,DUT
AUX,344.311,344.66,DUT
AUX,345.311,345.66,DUT
AUX,346.311,346.66,DUT
AUX,347.311,347.66,DUT
AUX,348.311,348.66,DUT
AUX,349.311,349.66,DUT
AUX,350.311,350.66,DUT
AUX,351.311,351.66,DUT
AUX,352.311,352.66,DUT
AUX,353.311,353.66,DUT
AUX,354.311,354.66,DUT
AUX,355.311,355.66,DUT
AUX,356.311,356.66,DUT
AUX,357.311,357.66,DUT
AUX,358.311,358.66,DUT
AUX,359.311,359.66,DUT
AUX,360.311,360.66,DUT
AUX,361.311,361.66,DUT
AUX,362.311,362.66,DUT
AUX,363.311,363.66,DUT
AUX,364.311,364.66,DUT
AUX,365.311,365.66,DUT
AUX,366.311,366.66,DUT
AUX,367.311,367.66,DUT
AUX,368.311,368.66,DUT
AUX,369.311,369.66,DUT
AUX,370.311,370.66,DUT
AUX,371.311,371.66,DUT
AUX,372.311,372.66,DUT
AUX,373.311,373.66,DUT
AUX,374.311,374.66,DUT
AUX,375.311,375.66,DUT
AUX,376.311,376.66,DUT
AUX,377.311,377.66,DUT
AUX,378.311,378.66,DUT
AUX,379.311,379.66,DUT
AUX,380.311,380.66,DUT
AUX,381.311,381.66,DUT
AUX,382.311,382.66,DUT
AUX,383.311,383.66,DUT
AUX,384.311,384.66,DUT
AUX,385.311,385.66,DUT
AUX,386.311,386.66,DUT
AUX,387.311,387.66,DUT
AUX,388.311,388.66,DUT
AUX,389.311,389.66,DUT
AUX,390.311,390.66,DUT
AUX,391.311,391.66,DUT
AUX,392.311,392.66,DUT
AUX,393.311,393.66,DUT
AUX,394.311,394.66,DUT
AUX,395.311,395.66,DUT
AUX,396.311,396.66,DUT
AUX,397.311,397.66,DUT
AUX,398.311,398.66,DUT
AUX,399.311,399.66,DUT
AUX,400.311,400.66,DUT
AUX,401.311,401.66,DUT
AUX,402.311,402.66,DUT
AUX,403.311,403.66,DUT
AUX,404.311,404.66,DUT
AUX,405.311,405.66,DUT
AUX,406.311,406.66,DUT
AUX,407.311,407.66,DUT
AUX,408.311,408.66,DUT
AUX,409.311,409.66,DUT
AUX,410.311,410.66,DUT
AUX,411.311,411.66,DUT
AUX,412.311,412.66,DUT
AUX,413.311,413.66,DUT
AUX,414.311,414.66,DUT
AUX,415.311,415.66,DUT
AUX,416.311,416.66,DUT
AUX,417.311,417.66,DUT
AUX,418.311,418.66,DUT
AUX,419.311,419.66,DUT
AUX,420.311,420.66,DUT
AUX,421.311,421.66,DUT
AUX,422.311,422.66,DUT
AUX,423.311,423.66,DUT
AUX,424.311,424.66,DUT
AUX,425.311,425.66,DUT
AUX,426.311,426.66,DUT
AUX,427.311,427.66,DUT
AUX,428.311,428.66,DUT
AUX,429.311,429.66,DUT
AUX,430.311,430.66,DUT
AUX,431.311,431.66,DUT
AUX,432.311,432.66,DUT
AUX,433.311,433.66,DUT
AUX,434.311,434.66,DUT
AUX,435.311,435.66,DUT
AUX,436.311,436.66,DUT
AUX,437.311,437.66,DUT
AUX,438.311,438.66,DUT
AUX,439.311,439.66,DUT
AUX,440.311,440.66,DUT
AUX,441.311,441.66,DUT
AUX,442.311,442.66,DUT
AUX,443.311,443.66,DUT
AUX,444.311,444.66,DUT
AUX,445.311,445.66,DUT
AUX,446.311,446.66,DUT
AUX,447.311,447.66,DUT
AUX,448.311,448.66,DUT
AUX,449.311,449.66,DUT
AUX,450.311,450.66,DUT
AUX,451.311,451.66,DUT
AUX,452.311,452.66,DUT
AUX,453.311,453.66,DUT
AUX,454.311,454.66,DUT
AUX,455.311,455.66,DUT
AUX,456.311,456.66,DUT
AUX,457.311,457.66,DUT
AUX,458.311,458.66,DUT
AUX,459.311,459.66,DUT
AUX,460.311,460.66,DUT
AUX,461.311,461.66,DUT
AUX,462.311,462.66,DUT
AUX,463.311,463.66,DUT
AUX,464.311,464.66,DUT
AUX,465.311,465.66,DUT
AUX,466.311,466.66,DUT
AUX,467.311,467.66,DUT
AUX,468.311,468.66,DUT
AUX,469.311,469.66,DUT
AUX,470.311,470.66,DUT
AUX,471.311,471.66,DUT
AUX,472.311,472.66,DUT
AUX,473.311,473.66,DUT
AUX,474.311,474.66,DUT
AUX,475.311,475.66,DUT
AUX,476.311,476.66,DUT
AUX,477.311,477.66,DUT
AUX,478.311,478.66,DUT
AUX,479.311,479.66,DUT
AUX,480.311,480.66,DUT
AUX,481.311,481.66,DUT
AUX,482.311,482.66,DUT
AUX,483.311,483.66,DUT
AUX,484.311,484.66,DUT
AUX,485.311,485.66,DUT
AUX,486.311,486.66,DUT
AUX,487.311,487.66,DUT
AUX,488.311,488.66,DUT
AUX,489.311,489.66,DUT
AUX,490.311,490.66,DUT
AUX,491.311,491.66,DUT
AUX,492.311,492.66,DUT
AUX,493.311,493.66,DUT
AUX,494.311,494.66,DUT
AUX,495.311,495.66,DUT
AUX,496.311,496.66,DUT
AUX,497.311,497.66,DUT
AUX,498.311,498.66,DUT
AUX,499.311,499.66,DUT
AUX,500.311,500.66,DUT
AUX,501.311,501.66,DUT
AUX,502.311,502.66,DUT
AUX,503.311,503.66,DUT
AUX,504.311,504.66,DUT
AUX,505.311,505.66,DUT
AUX,506.311,506.66,DUT
AUX,507.311,507.66,DUT
AUX,508.311,508.66,DUT
AUX,509.311,509.66,DUT
AUX,510.311,510.66,DUT
AUX,511.311,511.66,DUT
AUX,512.311,512.66,DUT
AUX,513.311,513.66,DUT
AUX,514.311,514.66,DUT
AUX,515.311,515.66,DUT
AUX,516.311,516.66,DUT
AUX,517.311,517.66,DUT
AUX,518.311,518.66,DUT
AUX,519.311,519.66,DUT
AUX,520.311,520.66,DUT
AUX,521.311,521.66,DUT
AUX,522.311,522.66,DUT
AUX,523.311,523.66,DUT
AUX,524.311,524.66,DUT
AUX,525.311,525.66,DUT
AUX,526.311,526.66,DUT
AUX,527.311,527.66,DUT
AUX,528.311,528.66,DUT
AUX,529.311,529.66,DUT
AUX,530.311,530.66,DUT
AUX,531.311,531.66,DUT
AUX,532.311,532.66,DUT
AUX,533.311,533.66,DUT
AUX,534.311,534.66,DUT
AUX,535.311,535.66,DUT
AUX,536.311,536.66,DUT
AUX,537.311,537.66,DUT
AUX,538.311,538.66,DUT
AUX,539.311,539.66,DUT
AUX,540.311,540.66,DUT
AUX,541.311,541.66,DUT
AUX,542.311,542.66,DUT
AUX,543.311,543.66,DUT
AUX,544.311,544.66,DUT
AUX,545.311,545.66,DUT
AUX,546.311,546.66,DUT
AUX,547.311,547.66,DUT
AUX,548.311,548.66,DUT
AUX,549.311,549.66,DUT
AUX,550.311,550.66,DUT
AUX,551.311,551.66,DUT
AUX,552.311,552.66,DUT
AUX,553.311,553.66,DUT
AUX,554.311,554.66,DUT
AUX,555.311,555.66,DUT
AUX,556.311,556.66,DUT
AUX,557.311,557.66,DUT
AUX,558.311,558.66,DUT
AUX,559.311,559.66,DUT
AUX,560.311,560.66,DUT
AUX,561.311,561.66,DUT
AUX,562.311,562.66,DUT
AUX,563.311,563.66,DUT
AUX,564.311,564.66,DUT
AUX,565.311,565.66,DUT
AUX,566.311,566.66,DUT
AUX,567.311,567.66,DUT
AUX,568.311,568.66,DUT
AUX,569.311,569.66,DUT
AUX,570.311,570.66,DUT
AUX,571.311,571.66,DUT
AUX,572.311,572.66,DUT
AUX,573.311,573.66,DUT
AUX,574.311,574.66,DUT
AUX,575.311,575.66,DUT
AUX,576.311,576.66,DUT
AUX,577.311,577.66,DUT
AUX,578.311,578.66,DUT
AUX,579.311,579.66,DUT
AUX,580.311,580.66,DUT
AUX,581.311,581.66,DUT
AUX,582.311,582.66,DUT
AUX,583.311,583.66,DUT
AUX,584.311,584.66,DUT
AUX,585.311,585.66,DUT
AUX,586.311,586.66,DUT
AUX,587.311,587.66,DUT
AUX,588.311,588.66,DUT
AUX,589.311,589.66,DUT
AUX,590.311,590.66,DUT
AUX,591.311,591.66,DUT
AUX,592.311,592.66,DUT
AUX,593.311,593.66,DUT
AUX,594.311,594.66,DUT
AUX,595.311,595.66,DUT
AUX,596.311,596.66,DUT
AUX,597.311,597.66,DUT
AUX,598.311,598.66,DUT
AUX,599.311,599.66,DUT
AUX,600.311,600.66,DUT
AUX,601.311,601.66,DUT
AUX,602.311,602.66,DUT
AUX,603.311,603.66,DUT
AUX,604.311,604.66,DUT
AUX,605.311,605.66,DUT
AUX,606.311,606.66,DUT
AUX,607.311,607.66,DUT
AUX,608.311,608.66,DUT
AUX,609.311,609.66,DUT
AUX,610.311,610.66,DUT
AUX,611.311,611.66,DUT
AUX,612.311,612.66,DUT
AUX,613.311,613.66,DUT
AUX,614.311,614.66,DUT
AUX,615.311,615.66,DUT
AUX,616.311,616.66,DUT
AUX,617.311,617.66,DUT
AUX,618.311,618.66,DUT
AUX,619.311,619.66,DUT
AUX,620.311,620.66,DUT
AUX,621.311,621.66,DUT
AUX,622.311,622.66,DUT
AUX,623.311,623.66,DUT
AUX,624.311,624.66,DUT
AUX,625.311,625.66,DUT
AUX,626.311,626.66,DUT
AUX,627.311,627.66,DUT
AUX,628.311,628.66,DUT
AUX,629.311,629.66,DUT
AUX,630.311,630.66,DUT
AUX,631.311,631.66,DUT
AUX,632.311,632.66,DUT
AUX,633.311,633.66,DUT
AUX,634.311,634.66,DUT
AUX,635.311,635.66,DUT
AUX,636.311,636.66,DUT
AUX,637.311,637.66,DUT
AUX,638.311,638.66,DUT
AUX,639.311,639.66,DUT
AUX,640.311,640.66,DUT
AUX,641.311,641.66,DUT
AUX,642.311,642.66,DUT
AUX,643.311,643.66,DUT
AUX,644.311,644.66,DUT
AUX,645.311,645.66,DUT
AUX,646.311,646.66,DUT
AUX,647.311,647.66,DUT
AUX,648.311,648.66,DUT
AUX,649.311,649.66,DUT
AUX,650.311,650.66,DUT
AUX,651.311,651.66,DUT
AUX,652.311,652.66,DUT
AUX,653.311,653.66,DUT
AUX,654.311,654.66,DUT
AUX,655.311,655.66,DUT
AUX,656.311,656.66,DUT
AUX,657.311,657.66,DUT
AUX,658.311,658.66,DUT
AUX,659.311,659.66,DUT
AUX,660.311,660.66,DUT
AUX,661.311,661.66,DUT
AUX,662.311,662.66,DUT
AUX,663.311,663.66,DUT
AUX,664.311,664.66,DUT
AUX,665.311,665.66,DUT
AUX,666.311,666.66,DUT
AUX,667.311,667.66,DUT
AUX,668.311,668.66,DUT
AUX,669.311,669.66,DUT
AUX,670.311,670.66,DUT
AUX,671.311,671.66,DUT
AUX,672.311,672.66,DUT
AUX,673.311,673.66,DUT
AUX,674.311,674.66,DUT
AUX,675.311,675.66,DUT
AUX,676.311,676.66,DUT
AUX,677.311,677.66,DUT
AUX,678.311,678.66,DUT
AUX,679.311,679.66,DUT
AUX,680.311,680.66,DUT
AUX,681.311,681.66,DUT
AUX,682.311,682.66,DUT
AUX,683.311,683.66,DUT
AUX,684.311,684.66,DUT
AUX,685.311,685.66,DUT
AUX,686.311,686.66,DUT
AUX,687.311,687.66,DUT
AUX,688.311,688.66,DUT
AUX,689.311,689.66,DUT
AUX,690.311,690.66,DUT
AUX,691.311,691.66,DUT
AUX,692.311,692.66,DUT
AUX,693.311,693.66,DUT
AUX,694.311,694.66,DUT
AUX,695.311,695.66,DUT
AUX,696.311,696.66,DUT
AUX,697.311,697.66,DUT
AUX,698.311,698.66,DUT
AUX,699.311,699.66,DUT
AUX,700.311,700.66,DUT
AUX,701.311,701.66,DUT
AUX,702.311,702.66,DUT
AUX,703.311,703.66,DUT
AUX,704.311,704.66,DUT
AUX,705.311,705.66,DUT
AUX,706.311,706.66,DUT
AUX,707.311,707.66,DUT
AUX,708.311,708.66,DUT
AUX,709.311,709.66,DUT
AUX,710.311,710.66,DUT
AUX,711.311,711.66,DUT
AUX,712.311,712.66,DUT
AUX,713.311,713.66,DUT
AUX,714.311,714.66,DUT
AUX,715.311,715.66,DUT
AUX,716.311,716.66,DUT
AUX,717.311,717.66,DUT
AUX,718.311,718.66,DUT
AUX,719.311,719.66,DUT
AUX,720.311,720.66,DUT
AUX,721.311,721.66,DUT
AUX,722.311,722.66,DUT
AUX,723.311,723.66,DUT
AUX,724.311,724.66,DUT
AUX,725.311,725.66,DUT
AUX,726.311,726.66,DUT
AUX,727.311,727.66,DUT
AUX,728.311,728.66,DUT
AUX,729.311,729.66,DUT
AUX,730.311,730.66,DUT
AUX,731.311,731.66,DUT
AUX,732.311,732.66,DUT
AUX,733.311,733.66,DUT
AUX,734.311,734.66,DUT
AUX,735.311,735.66,DUT
AUX,736.311,736.66,DUT
AUX,737.311,737.66,DUT
AUX,738.311,738.66,DUT
AUX,739.311,739.66,DUT
AUX,740.311,740.66,DUT
AUX,741.311,741.66,DUT
AUX,742.311,742.66,DUT
AUX,743.311,743.66,DUT
AUX,744.311,744.66,DUT
AUX,745.311,745.66,DUT
AUX,746.311,746.66,DUT
AUX,747.311,747.66,DUT
AUX,748.311,748.66,DUT
AUX,749.311,749.66,DUT
AUX,750.311,750.66,DUT
AUX,751.311,751.66,DUT
AUX,752.311,752.66,DUT
AUX,753.311,753.66,DUT
AUX,754.311,754.66,DUT
AUX,755.311,755.66,DUT
AUX,756.311,756.66,DUT
AUX,757.311,757.66,DUT
AUX,758.311,758.66,DUT
AUX,759.311,759.66,DUT
AUX,760.311,760.66,DUT
AUX,761.311,761.66,DUT
AUX,762.311,762.66,DUT
AUX,763.311,763.66,DUT
AUX,764.311,764.66,DUT
AUX,765.311,765.66,DUT
AUX,766.311,766.66,DUT
AUX,767.311,767.66,DUT
AUX,768.311,768.66,DUT
AUX,769.311,769.66,DUT
AUX,770.311,770.66,DUT
AUX,771.311,771.66,DUT
AUX,772.311,772.66,DUT
AUX,773.311,773.66,DUT
AUX,774.311,774.66,DUT
AUX,775.311,775.66,DUT
AUX,776.311,776.66,DUT
AUX,777.311,777.66,DUT
AUX,778.311,778.66,DUT
AUX,779.311,779.66,DUT
AUX,780.311,780.66,DUT
AUX,781.311,781.66,DUT
AUX,782.311,782.66,DUT
AUX,783.311,783.66,DUT
AUX,784.311,784.66,DUT
AUX,785.311,785.66,DUT
AUX,786.311,786.66,DUT
AUX,787.311,787.66,DUT
AUX,788.311,788.66,DUT
AUX,789.311,789.66,DUT
AUX,790.311,790.66,DUT
AUX,791.311,791.66,DUT
AUX,792.311,792.66,DUT
AUX,793.311,793.66,DUT
AUX,794.311,794.66,DUT
AUX,795.311,795.66,DUT
AUX,796.311,796.66,DUT
AUX,797.311,797.66,DUT
AUX,798.311,798.66,DUT
AUX,799.311,799.66,DUT
AUX,800.311,800.66,DUT
AUX,801.311,801.66,DUT
AUX,802.311,802.66,DUT
AUX,803.311,803.66,DUT
AUX,804.311,804.66,DUT
AUX,805.311,805.66,DUT
AUX,806.311,806.66,DUT
AUX,807.311,807.66,DUT
AUX,808.311,808.66,DUT
AUX,809.311,809.66,DUT
AUX,810.311,810.66,DUT
AUX,811.311,811.66,DUT
AUX,812.311,812.66,DUT
AUX,813.311,813.66,DUT
AUX,814.311,814.66,DUT
AUX,815.311,815.66,DUT
AUX,816.311,816.66,DUT
AUX,817.311,817.66,DUT
AUX,818.311,818.66,DUT
AUX,819.311,819.66,DUT
AUX,820.311,820.66,DUT
AUX,821.311,821.66,DUT
AUX,822.311,822.66,DUT
AUX,823.311,823.66,DUT
AUX,824.311,824.66,DUT
AUX,825.311,825.66,DUT
AUX,826.311,826.66,DUT
AUX,827.311,827.66,DUT
AUX,828.311,828.66,DUT
AUX,829.311,829.66,DUT
AUX,830.311,830.66,DUT
AUX,831.311,831.66,DUT
AUX,832.311,832.66,DUT
AUX,833.311,833.66,DUT
AUX,834.311,834.66,DUT
AUX,835.311,835.66,DUT
AUX,836.311,836.66,DUT
AUX,837.311,837.66,DUT
AUX,838.311,838.66,DUT
AUX,839.311,839.66,DUT
AUX,840.311,840.66,DUT
AUX,841.311,841.66,DUT
AUX,842.311,842.66,DUT
AUX,843.311,843.66,DUT
AUX,844.311,844.66,DUT
AUX,845.311,845.66,DUT
AUX,846.311,846.66,DUT
AUX,847.311,847.66,DUT
AUX,848.311,848.66,DUT
AUX,849.311,849.66,DUT
AUX,850.311,850.66,DUT
AUX,851.311,851.66,DUT
AUX,852.311,852.66,DUT
AUX,853.311,853.66,DUT
AUX,854.311,854.66,DUT
AUX,855.311,855.66,DUT
AUX,856.311,856.66,DUT
AUX,857.311,857.66,DUT
AUX,858.311,858.66,DUT
AUX,859.311,859.66,DUT
AUX,860.311,860.66,DUT
AUX,861.311,861.66,DUT
AUX,862.311,862.66,DUT
AUX,863.311,863.66,DUT
AUX,864.311,864.66,DUT
AUX,865.311,865.66,DUT
AUX,866.311,866.66,DUT
AUX,867.311,867.66,DUT
AUX,868.311,868.66,DUT
AUX,869.311,869.66,DUT
AUX,870.311,870.66,DUT
AUX,871.311,871.66,DUT
AUX,872.311,872.66,DUT
AUX,873.311,873.66,DUT
AUX,874.311,874.66,DUT
AUX,875.311,875.66,DUT
AUX,876.311,876.66,DUT
AUX,877.311,877.66,DUT
AUX,878.311,878.66,DUT
AUX,879.311,879.66,DUT
AUX,880.311,880.66,DUT
AUX,881.311,881.66,DUT
AUX,882.311,882.66,DUT
AUX,883.311,883.66,DUT
AUX,884.311,884.66,DUT
AUX,885.311,885.66,DUT
AUX,886.311,886.66,DUT
AUX,887.311,887.66,DUT
AUX,888.311,888.66,DUT
AUX,889.311,889.66,DUT
AUX,890.311,890.66,DUT
AUX,891.311,891.66,DUT
AUX,892.311,892.66,DUT
AUX,893.311,893.66,DUT
AUX,894.311,894.66,DUT
AUX,895.311,895.66,DUT
AUX,896.311,896.66,DUT
AUX,897.311,897.66,DUT
AUX,898.311,898.66,DUT
AUX,899.311,899.66,DUT
AUX,900.311,900.66,DUT
AUX,901.311,901.66,DUT
AUX,902.311,902.66,DUT
AUX,903.311,903.66,DUT
AUX,904.311,904.66,DUT
AUX,905.311,905.66,DUT
AUX,906.311,906.66,DUT
AUX,907.311,907.66,DUT
AUX,908.311,908.66,DUT
AUX,909.311,909.66,DUT
AUX,910.311,910.66,DUT
AUX,911.311,911.66,DUT
AUX,912.311,912.66,DUT
AUX,913.311,913.66,DUT
AUX,914.311,914.66,DUT
AUX,915.311,915.66,DUT
AUX,916.311,916.66,DUT
AUX,917.311,917.66,DUT
AUX,918.311,918.66,DUT
AUX,919.311,919.66,DUT
AUX,920.311,920.66,DUT
AUX,921.311,921.66,DUT
AUX,922.311,922.66,DUT
AUX,923.311,923.66,DUT
AUX,924.311,924.66,DUT
AUX,925.311,925.66,DUT
AUX,926.311,926.66,DUT
AUX,927.311,927.66,DUT
AUX,928.311,928.66,DUT
AUX,929.311,929.66,DUT
AUX,930.311,930.66,DUT
AUX,931.311,931.66,DUT
AUX,932.311,932.66,DUT
AUX,933.311,933.66,DUT
AUX,934.311,934.66,DUT
AUX,935.311,935.66,DUT
AUX,936.311,936.66,DUT
AUX,937.311,937.66,DUT
AUX,938.311,938.66,DUT
AUX,939.311,939.66,DUT
AUX,940.311,940.66,DUT
AUX,941.311,941.66,DUT
AUX,942.311,942.66,DUT
AUX,943.311,943.66,DUT
AUX,944.311,944.66,DUT
AUX,945.311,945.66,DUT
AUX,946.311,946.66,DUT
AUX,947.311,947.66,DUT
AUX,948.311,948.66,DUT
AUX,949.311,949.66,DUT
AUX,950.311,950.66,DUT
AUX,951.311,951.66,DUT
AUX,952.311,952.66,DUT
AUX,953.311,953.66,DUT
AUX,954.311,954.66,DUT
AUX,955.311,955.66,DUT
AUX,956.311,956.66,DUT
AUX,957.311,957.66,DUT
AUX,958.311,958.66,DUT
AUX,959.311,959.66,DUT
AUX,960.311,960.66,DUT
AUX,961.311,961.66,DUT
AUX,962.311,962.66,DUT
AUX,963.311,963.66,DUT
AUX,964.311,964.66,DUT
AUX,965.311,965.66,DUT
AUX,966.311,966.66,DUT
AUX,967.311,967.66,DUT
AUX,968.311,968.66,DUT
AUX,969.311,969.66,DUT
AUX,970.311,970.66,DUT
AUX,971.311,971.66,DUT
AUX,972.311,972.66,DUT
AUX,973.311,973.66,DUT
AUX,974.311,974.66,DUT
AUX,975.311,975.66,DUT
AUX,976.311,976.66,DUT
AUX,977.311,977.66,DUT
AUX,978.311,978.66,DUT
AUX,979.311,979.66,DUT
AUX,980.311,980.66,DUT
AUX,981.311,981.66,DUT
AUX,982.311,982.66,DUT
AUX,983.311,983.66,DUT
AUX,984.311,984.66,DUT
AUX,985.311,985.66,DUT
AUX,986.311,986.66,DUT
AUX,987.311,987.66,DUT
AUX,988.311,988.66,DUT
AUX,989.311,989.66,DUT
AUX,990.311,990.66,DUT
AUX,991.311,991.66,DUT
AUX,992.311,992.66,DUT
AUX,993.311,993.66,DUT
AUX,994.311,994.66,DUT
AUX,995.311,995.66,DUT
AUX,996.311,996.66,DUT
AUX,997.311,997.66,DUT
AUX,998.311,998.66,DUT
AUX,999.311,999.66,DUT
AUX,1000.311,1000.66,DUT
AUX,1001.311,1001.66,DUT
AUX,1002.311,1002.66,DUT
AUX,1003.311,1003.66,DUT
AUX,1004.311,1004.66,DUT
AUX,1005.311,1005.66,DUT
AUX,1006.311,1006.66,DUT
AUX,1007.311,1007.66,DUT
AUX,1008.311,1008.66,DUT
AUX,1009.311,1009.66,DUT
AUX,1010.311,1010.66,DUT
AUX,1011.311,1011.66,DUT
AUX,1012.311,1012.66,DUT
AUX,1013.311,1013.66,DUT
AUX,1014.311,1014.66,DUT
AUX,1015.311,1015.66,DUT
AUX,1016.311,1016.66,DUT
AUX,1017.311,1017.66,DUT
AUX,1018.311,1018.66,DUT
AUX,1019.311,1019.66,DUT
AUX,1020.311,1020.66,DUT
AUX,1021.311,1021.66,DUT
AUX,1022.311,1022.66,DUT
AUX,1023.311,1023.66,DUT
AUX,1024.311,1024.66,DUT
AUX,1025.311,1025.66,DUT
AUX,1026.311,1026.66,DUT
AUX,1027.311,1027.66,DUT
AUX,1028.311,1028.66,DUT
AUX,1029.311,1029.66,DUT
AUX,1030.311,1030.66,DUT
